기준년도,시군명,읍면동명,관리번호,설치장소명,소재지도로명주소,소재지지번주소,설치일자,높이(m),펼침지름(m),원단,위도,경도,당해년도운영시작일자,당해년도운영종료일자,관리기관명,관리기관전화번호,데이터기준일자
2021,안양시,안양7동,안양7동-9,은평교회교육관 앞,경기도 안양시 만안구 덕천로 128,경기도 안양시 만안구 안양동 193번지,2019-05-01,3.3,3,메쉬,37.39181554,126.934837,2021-05-10,2021-10-17,안양7동 행정복지센터,031-8045-3920,2022-05-13
2021,안양시,안양7동,안양7동-10,덕천초등학교후문 건너편(1),경기도 안양시 만안구 전파로 27,경기도 안양시 만안구 안양동 192-5번지,2019-05-01,3.3,3.5,메쉬,37.39205496,126.9358971,2021-05-10,2021-10-17,안양7동 행정복지센터,031-8045-3920,2022-05-13
2021,안양시,안양7동,안양7동-11,덕천초등학교후문 건너편(2),경기도 안양시 만안구 전파로 27,경기도 안양시 만안구 안양동 192-5번지,2019-05-01,3.3,3.5,메쉬,37.39205496,126.9358971,2021-05-10,2021-10-17,안양7동 행정복지센터,031-8045-3920,2022-05-13
2021,안양시,안양7동,안양7동-13,래미안메가트리아106동 건너편,,경기도 안양시 만안구 안양7동 1401,2019-08-01,3.3,4,메쉬,37.3954475,126.9342314,2021-05-10,2021-10-17,안양7동 행정복지센터,031-8045-3920,2022-05-13
2021,안양시,안양7동,안양7동-14,레미안메가트리아 208동 앞,경기도 안양시 만안구 안양천서로 177,경기도 안양시 만안구 안양동 1393번지 래미안안양메가트리아,2020-04-01,3.3,5,메쉬,37.39585249,126.9327053,2021-05-10,2021-10-17,안양7동 행정복지센터,031-8045-3920,2022-05-13
2021,안양시,안양8동,안양8동-2,연성대학교벤처센터 앞,경기도 안양시 만안구 안양로 111,경기도 안양시 만안구 안양동 572-5번지,2018-05-01,3.3,5,메쉬,37.38441395,126.9326785,2021-05-10,2021-10-17,안양8동 행정복지센터,031-8045-3674,2022-05-13
2021,안양시,안양8동,안양8동-3,대한칼라인쇄 앞,경기도 안양시 만안구 안양로 65,경기도 안양시 만안구 안양동 354-6번지,2018-05-01,3.3,5,메쉬,37.38136425,126.9358078,2021-05-10,2021-10-17,안양8동 행정복지센터,031-8045-3674,2022-05-13
2021,안양시,안양8동,안양8동-5,메트로병원 입구,경기도 안양시 만안구 안양로 45,경기도 안양시 만안구 안양동 368번지,2020-04-01,3.3,4,메쉬,37.37982083,126.9372651,2021-05-10,2021-10-17,안양8동 행정복지센터,031-8045-3674,2022-05-13
2021,안양시,안양3동,안양3동-4,성결교회 앞,경기도 안양시 만안구 박달로 568,경기도 안양시 만안구 안양동 695-73번지,2021-08-01,3.3,4,메쉬,37.40241354,126.9158548,2021-05-10,2021-10-17,안양3동 행정복지센터,031-8045-3780,2022-05-13
2021,안양시,안양4동,안양4동-1,삼덕도서관 앞,경기도 안양시 만안구 병목안로 58,경기도 안양시 만안구 안양동 782-30번지,2017-07-01,3.3,5,메쉬,37.39639912,126.915393,2021-05-10,2021-10-17,안양4동 행정복지센터,031-8045-3633,2022-05-13
2021,안양시,안양4동,안양4동-7,삼덕공원 앞,경기도 안양시 만안구 삼덕로 106,경기도 안양시 만안구 안양동 782-19번지,2017-07-01,3.3,5,메쉬,37.3973866,126.9164022,2021-05-10,2021-10-17,안양4동 행정복지센터,031-8045-3633,2022-05-13
2021,안양시,안양4동,안양4동-10,삼덕공원 앞-2,경기도 안양시 만안구 삼덕로 106,경기도 안양시 만안구 안양동 782-19번지,2021-05-01,3.3,5,메쉬,37.3973866,126.9164022,2021-05-10,2021-10-17,안양4동 행정복지센터,031-8045-3633,2022-05-13
2021,안양시,안양5동,안양5동-2,서안양우체국 앞,경기도 안양시 만안구 안양로 233,경기도 안양시 만안구 안양동 445-13번지,2018-05-01,3.3,5,메쉬,37.39376044,126.9250615,2021-05-10,2021-10-17,안양5동 행정복지센터,031-8045-3641,2022-05-13
2021,안양시,안양6동,안양6동-2,경기도 안양시 만안구청 앞,경기도 안양시 만안구 안양로 128,경기도 안양시 만안구 안양동 530번지,2017-07-01,3.3,5,메쉬,37.38663912,126.9324246,2021-05-10,2021-10-17,안양6동 행정복지센터,031-8045-3013,2022-05-13
2021,안양시,안양6동,안양6동-6,엔제리너스경기도 안양시 만안구청점 앞,경기도 안양시 만안구 안양로 122,경기도 안양시 만안구 안양동 532번지,2019-05-01,3.3,4,메쉬,37.38572095,126.93268,2021-05-10,2021-10-17,안양6동 행정복지센터,031-8045-3013,2022-05-13
2021,남양주시,와부읍,와부읍-02,도심 역 앞,,경기도 남양주시 와부읍 도곡리 1026-10,2019-07-18,3.7,4,매쉬,37.5795356,127.2220076,2021-05-20,2021-09-30,도시건축과,031-590-5467,2022-11-10
2021,남양주시,와부읍,와부읍-03,예봉초등학교 뒤 교통섬,,경기도 남양주시 와부읍 덕소리 180-3,2019-07-18,3.7,3,매쉬,37.59308844,127.2208584,2021-05-20,2021-09-30,도시건축과,031-590-5467,2022-11-10
2021,남양주시,와부읍,와부읍-04,덕소초등학교 정문 앞,경기도 남양주시 와부읍 수레로 17,경기도 남양주시 와부읍 덕소리 431-1번지,2020-06-01,3.7,3,매쉬,37.58737315,127.2149187,2021-05-20,2021-09-30,지역안전팀,031-590-4822,2022-11-10
2021,남양주시,와부읍,와부읍-01,예봉초등학교 뒤,,경기도 남양주시 와부읍 덕소리 254-1,2018-07-02,3.7,3,매쉬,37.59292595,127.2210278,2021-05-20,2021-09-30,도시건축과,031-590-5467,2022-11-10
2021,안양시,안양4동,안양4동-2,2001아웃렛 앞(1),경기도 안양시 만안구 안양로 275,경기도 안양시 만안구 안양동 627-287번지,2018-05-01,3.3,5,메쉬,37.39673225,126.9226549,2021-05-10,2021-10-17,안양4동 행정복지센터,031-8045-3633,2022-05-13
2021,안양시,안양4동,안양4동-3,롯데시네마안양일번가 앞,경기도 안양시 만안구 안양로 311,경기도 안양시 만안구 안양동 676-1번지,2018-05-01,3.3,5,메쉬,37.3996047,126.9202151,2021-05-10,2021-10-17,안양4동 행정복지센터,031-8045-3633,2022-05-13
2021,안양시,안양4동,안양4동-4,중앙성당 앞,경기도 안양시 만안구 장내로 116,경기도 안양시 만안구 안양동 627-75번지,2018-05-01,3.3,5,메쉬,37.39610155,126.9208634,2021-05-10,2021-10-17,안양4동 행정복지센터,031-8045-3633,2022-05-13
2021,안양시,안양4동,안양4동-5,2001아웃렛 앞(2),경기도 안양시 만안구 안양로 275,경기도 안양시 만안구 안양동 627-287번지,2019-05-01,3.3,5,메쉬,37.39673225,126.9226549,2021-05-10,2021-10-17,안양4동 행정복지센터,031-8045-3633,2022-05-13
2021,안양시,안양4동,안양4동-6,삼덕공원 관리사무소 사거리,경기도 안양시 만안구 삼덕로 106,경기도 안양시 만안구 안양동 782-19번지,2019-08-01,3.3,4,메쉬,37.3973866,126.9164022,2021-05-10,2021-10-17,안양4동 행정복지센터,031-8045-3633,2022-05-13
2021,안양시,안양4동,안양4동-8,더레드페이스 앞,경기도 안양시 만안구 안양로 315,경기도 안양시 만안구 안양동 782-3번지,2020-04-01,3.3,4,메쉬,37.40009003,126.9199289,2021-05-10,2021-10-17,안양4동 행정복지센터,031-8045-3633,2022-05-13
2021,안양시,안양4동,안양4동-9,송월타월 앞,경기도 안양시 만안구 안양로 281,경기도 안양시 만안구 안양동 676-141번지,2020-04-01,3.3,5,메쉬,37.39742363,126.9221073,2021-05-10,2021-10-17,안양4동 행정복지센터,031-8045-3633,2022-05-13
2021,안양시,안양4동,안양4동-11,BYC마트 안양점 앞,경기도 안양시 만안구 병목안로 15,경기도 안양시 만안구 안양동 676-28번지,2021-05-01,3.3,4,메쉬,37.39847165,126.9189245,2021-05-10,2021-10-17,안양4동 행정복지센터,031-8045-3633,2022-05-13
2021,안양시,안양5동,안양5동-1,은혜와진리교회 앞,경기도 안양시 만안구 안양로 203,경기도 안양시 만안구 안양동 458-9번지,2018-05-01,3.3,5,메쉬,37.39158869,126.9270324,2021-05-10,2021-10-17,안양5동 행정복지센터,031-8045-3641,2022-05-13
2021,안양시,안양5동,안양5동-3,포시즌코리아웨딩 앞,,경기도 안양시 만안구 안양5동 627-3,2020-04-01,3.3,5,메쉬,37.39416206,126.9245658,2021-05-10,2021-10-17,안양5동 행정복지센터,031-8045-3641,2022-05-13
2021,안양시,안양6동,안양6동-1,센트럴헤센2차 앞,경기도 안양시 만안구 안양로 186,경기도 안양시 만안구 안양동 433번지 안양센트럴헤센2차,2017-07-01,3.3,5,메쉬,37.39056073,126.9288139,2021-05-10,2021-10-17,안양6동 행정복지센터,031-8045-3013,2022-05-13
2021,안양시,안양6동,안양6동-3,굿윌스토어안양점 앞,경기도 안양시 만안구 안양로 200,경기도 안양시 만안구 안양동 429-1번지,2018-05-01,3.3,5,메쉬,37.39169232,126.927958,2021-05-10,2021-10-17,안양6동 행정복지센터,031-8045-3013,2022-05-13
2021,안양시,안양6동,안양6동-4,유보라더스마트 앞,경기도 안양시 만안구 시민대로 5,경기도 안양시 만안구 안양6동 576-1,2018-05-01,3.3,5,메쉬,37.38383377,126.9347275,2021-05-10,2021-10-17,안양6동 행정복지센터,031-8045-3013,2022-05-13
2021,안양시,안양6동,안양6동-5,농림축산검역소 앞,경기도 안양시 만안구 안양로 175,경기도 안양시 만안구 안양동 480번지,2018-05-01,3.3,5,메쉬,37.38899765,126.9280463,2021-05-10,2021-10-17,안양6동 행정복지센터,031-8045-3013,2022-05-13
2021,안양시,안양6동,안양6동-7,엘리제빌리지오피스텔 앞,경기도 안양시 만안구 안양로 110,경기도 안양시 만안구 안양동 534번지,2019-08-01,3.3,4,메쉬,37.38481584,126.9337825,2021-05-10,2021-10-17,안양6동 행정복지센터,031-8045-3013,2022-05-13
2021,안양시,안양8동,안양8동-6,성결대학교사거리 귀뚜라미보일러 건너편,경기도 안양시 만안구 안양로 89,경기도 안양시 만안구 안양동 591-3번지,2020-04-01,3.3,5,메쉬,37.38304237,126.9342477,2021-05-10,2021-10-17,안양8동 행정복지센터,031-8045-3674,2022-05-13
2021,남양주시,진접읍,진접읍-01,진접우체국 앞,경기도 남양주시 진접읍 해밀예당1로 48,경기도 남양주시 진접읍 금곡리 1081번지,2018-06-21,3.7,5,매쉬,37.71277867,127.1872545,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-02,해밀초등학교 앞,,경기도 남양주시 진접읍 금곡리 1127-110,2018-08-14,3.7,4,매쉬,37.71648961,127.1976175,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-03,연평교차로 교통섬 1,,경기도 남양주시 진접읍 연평리 109-16,2018-08-14,3.7,3,매쉬,37.70957337,127.184365,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-04,금곡교차로 KT 진접9호점,,경기도 남양주시 진접읍 장현리 230-9,2019-07-18,3.7,3,매쉬,37.72310463,127.1908406,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-05,장현사거리 교통섬,경기도 남양주시 진접읍 봉현로 19,경기도 남양주시 진접읍 장현리 681-1번지,2019-07-18,3.7,3,매쉬,37.71550935,127.1804013,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-06,진접농협 건너편,,경기도 남양주시 진접읍 장현리 352-23,2019-07-18,3.7,4,매쉬,37.71916077,127.1835831,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-07,하늘아리공원 건너편,,경기도 남양주시 진접읍 금곡리 1127-4,2019-07-18,3.7,3,매쉬,37.71357776,127.1875049,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-08,부평교 앞 교통섬,,경기도 남양주시 진접읍 부평리 767-1,2019-07-18,3.7,5,매쉬,37.74087884,127.1974204,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-09,연평교차로 교통섬 2,,경기도 남양주시 진접읍 연평리 109-16,2019-07-18,3.7,4,매쉬,37.70957337,127.184365,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-10,연평교차로 교통섬 3,,경기도 남양주시 진접읍 연평리 107-6,2019-07-18,3.7,4,매쉬,37.71002453,127.1839238,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-11,연평교차로 교통섬 4,,경기도 남양주시 진접읍 연평리 107-6,2019-07-18,3.7,4,매쉬,37.71002453,127.1839238,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-12,제일프라자 앞,경기도 남양주시 진접읍 해밀예당1로 171,경기도 남양주시 진접읍 금곡리 974-2번지,2019-07-18,3.7,3,매쉬,37.71982582,127.1971307,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-13,부평초 앞 횡단보도,,경기도 남양주시 진접읍 부평리 767-7,2020-06-01,3.7,3,매쉬,37.73863014,127.2006138,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-14,부평초 앞 건너편 횡단보도,,경기도 남양주시 진접읍 부평리 767-7,2020-06-01,3.7,3,매쉬,37.73863014,127.2006138,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-15,주곡초 앞 횡단보도,,경기도 남양주시 진접읍 금곡리 1127-42,2020-06-01,3.7,3,매쉬,37.72418652,127.2066665,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-16,화봉초 앞 횡단보도,,경기도 남양주시 진접읍 금곡리 1127-10,2020-06-01,3.7,3,매쉬,37.71512813,127.1927258,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-17,진접초 앞 횡단보도,,경기도 남양주시 진접읍 금곡리 1127-99,2020-06-01,3.7,3,매쉬,37.71762941,127.2002745,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-18,근린생활시설동,경기도 남양주시 진접읍 해밀예당3로 102,경기도 남양주시 진접읍 금곡리 1075번지,2020-06-01,3.7,3,매쉬,37.71884405,127.1973956,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-20,장현 LH행복주택 앞,,경기도 남양주시 진접읍 장현리 51-42,2020-06-01,3.7,3,매쉬,37.72693951,127.1928353,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-21,장현 LH행복주택 맞은편,,경기도 남양주시 진접읍 장현리 66-4,2020-06-01,3.7,3,매쉬,37.72732733,127.1925868,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-22,철마교차로 교통섬,,경기도 남양주시 진접읍 팔야리 757-9,2020-06-01,3.7,3,매쉬,37.74699005,127.206468,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-23,타이어스토리 진접점 앞,,경기도 남양주시 진접읍 팔야리 730-15,2020-06-01,3.7,3,매쉬,37.74707227,127.2058102,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-24,홈플러스 앞,,경기도 남양주시 진접읍 금곡리 1127-110,2020-06-01,3.7,3,매쉬,37.71648961,127.1976175,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,시흥시,정왕본동,정왕본동-8,정왕동 1570-3 (우체국 앞 사거리),경기도 시흥시 정왕시장길 37,경기도 시흥시 정왕동 1570-3번지,,3,,,37.34459633,126.7474784,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕본동,정왕본동-9,정왕동 1774(동원아파트 사거리),경기도 시흥시 봉화로 13,경기도 시흥시 정왕동 1774번지,,4,,,37.36817074,126.7358765,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕본동,정왕본동-10,정왕동 1774(동원아파트 사거리),경기도 시흥시 봉화로 13,경기도 시흥시 정왕동 1774번지,,4,,,37.36817074,126.7358765,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕1동,정왕1동-1,정왕동 1788-4 정왕1동행정복지센터 사거리,경기도 시흥시 중심상가로 257,경기도 시흥시 정왕동 1788-4번지,,5,,,37.3409741,126.7432274,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕1동,정왕1동-2,정왕대로 230 횡단보도,경기도 시흥시 정왕대로 230,경기도 시흥시 정왕동 1734-7번지,,5,,,37.34485234,126.7384905,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕1동,정왕1동-4,정왕동 1456 (시화공고 인근 사거리),,경기도 시흥시 정왕동 1456,,5,,,37.34123244,126.7497574,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕1동,정왕1동-6,정왕동 1622-6 (관광호텔 사거리),경기도 시흥시 평안상가4길 21,경기도 시흥시 정왕동 1622-6번지,,5,,,37.33777299,126.7498147,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕2동,정왕2동-1,계룡1차APT 교통섬 (정왕동 1846),,경기도 시흥시 정왕동 1846,,5,,,37.34936707,126.7309433,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕2동,정왕2동-3,중앙공원 횡단보도 (정왕동 1726-1),경기도 시흥시 정왕대로 174,경기도 시흥시 정왕동 1726-1번지,,5,,,37.34817793,126.7334914,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕2동,정왕2동-4,정왕동 1914(건영4차 102동 앞 사거리 교통섬),,경기도 시흥시 정왕동 1914,,4,,,37.35094967,126.7297992,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕2동,정왕2동-5,정왕동 1734-1(이마트 사거리 산업은행방면),경기도 시흥시 정왕대로 210,경기도 시흥시 정왕동 1734-2번지,,4,,,37.34594336,126.7368696,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,은행동,은행동-22,"은행동 산25-34 (은행사거리, 신천역 방면)",,경기도 시흥시 은행동 산25-34,,4,,,37.43892813,126.7953023,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕2동,정왕2동-09,정왕동 876-682 대청수제돼지갈비함흥냉면 앞,,경기도 시흥시 정왕동 876-682,,4,,,37.35144517,126.7365292,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,목감동,목감동-29,조남동 680-2,,경기도 시흥시 조남동 680-2,,4,,,37.37178162,126.8524311,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,배곧동,배곧동-51,정왕동 2471-2 파리바게트 앞,경기도 시흥시 배곧4로 103,경기도 시흥시 정왕동 2471-2,,4,,,37.37386035,126.7345618,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,배곧동,배곧동-50,정왕동 2491  배곧도서관 앞,경기도 시흥시 배곧4로 102,경기도 시흥시 정왕동 2491,,4,,,37.37344674,126.733801,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,배곧동,배곧동-49,정왕동 2494 배곧도서관 맞은편 (배곧라온초등학교 앞 ),경기도 시흥시 배곧4로 94-39,경기도 시흥시 정왕동 2494,,4,,,37.37258699,126.7351364,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,배곧동,배곧동-47,정왕동 2460 대방노블랜드엘리트시티아파트 601동 앞,,경기도 시흥시 정왕동 2460,,4,,,37.37409597,126.7363756,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,배곧동,배곧동-46,정왕동 2465 대방노블랜드엘리트시티아파트 601동 맞은편,,경기도 시흥시 정왕동 2465,,4,,,37.37460486,126.7350912,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,배곧동,배곧동-45,정왕동 2465 노블랜드엘리트시티아파트상가 대방부동산 맞은편,,경기도 시흥시 정왕동 2465,,4,,,37.37460486,126.7350912,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,목감동,목감동-28,조남동 680-2 옆 (운흥초등학교 대각선),,경기도 시흥시 조남동 680-2,,4,,,37.37178162,126.8524311,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,목감동,목감동-27,조남동 674 운흥초등학교 정문 맞은편,,경기도 시흥시 조남동 674,,4,,,37.37220585,126.8515778,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,대야동,대야동-17,대야동 583-7(사랑스러운 장로교회 앞),경기도 시흥시 은행로 186,경기도 시흥시 대야동 583-1번지,,4,,,37.44694014,126.7972421,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕4동,정왕4동-11,정왕동 1881-11(코코동물병원 앞),경기도 시흥시 함송로 15,경기도 시흥시 정왕동 1881-11번지,,4,,,37.36403821,126.7302901,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,배곧동,배곧동-4,한라1차 ~ 2차 APT　교차로 (배곧1로),경기도 시흥시 배곧1로 27-15,경기도 시흥시 정왕동 2566번지 한라비발디캠퍼스,,5,,,37.36522766,126.7127721,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,배곧동,배곧동-9,배곧생명공원 교차로 교통섬 (배곧3로),경기도 시흥시 배곧2로 25,경기도 시흥시 정왕동 2506번지,,5,,,37.37141315,126.721484,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,배곧동,배곧동-25,정왕동 2572(한울초 사거리),경기도 시흥시 배곧1로 28-25,경기도 시흥시 정왕동 2572번지,,4,,,37.36059651,126.7127947,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,연성동,연성동-3,하중동 880-1 (시흥국민체육센터 사거리),경기도 시흥시 하중로 226,경기도 시흥시 하중동 880-1번지,,4,,,37.39139347,126.8055487,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,연성동,연성동-9,하중동 632-4 (하중하상간 인도),,경기도 시흥시 하중동 632-4,,3,,,37.3911247,126.8092796,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,능곡동,능곡동-4,능곡동719(국민은행 사거리),경기도 시흥시 장현능곡로 178,경기도 시흥시 능곡동 719번지,,5,,,37.36960484,126.809913,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,남양주시,진접읍,진접읍-19,광릉초 앞 횡단보도,경기도 남양주시 진접읍 진벌로 28,경기도 남양주시 진접읍 팔야리 770-2번지,2020-06-01,3.7,3,매쉬,37.74542558,127.2086722,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,남양주시,진접읍,진접읍-25,이마트 진접점 앞,,경기도 남양주시 진접읍 연평리 101-40,2020-06-01,3.7,3,매쉬,37.70862948,127.1829792,2021-05-20,2021-09-30,산업환경과,031-590-4827,2022-11-10
2021,시흥시,은행동,은행동-23,"은행동 산25-34 (은행사거리, 수원 방면)",,경기도 시흥시 은행동 산25-34,,4,,,37.43892813,126.7953023,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,산현동,산현동-18,산현동 514-1(도담공원 건너편),,경기도 시흥시 산현동 514-1,,5,,,37.37504486,126.843315,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,조남동,목감동-19,조남동 709,경기도 시흥시 목감둘레로 253-5,경기도 시흥시 조남동 709,,4,,,37.38061639,126.8612846,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,조남동,목감동-20,조남동 710-1,경기도 시흥시 목감둘레로 253-35,경기도 시흥시 조남동 710-1,,4,,,37.38097774,126.8613808,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,조남동,목감동-21,"조남동 701(조남초 삼거리, 조남초 방면)",경기도 시흥시 목감둘레로 229-9,경기도 시흥시 조남동 701,,4,,,37.37902911,126.8592649,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,조남동,목감동-22,"조남동 701(조남초 삼거리, 조남초 건너편)",경기도 시흥시 목감둘레로 229-9,경기도 시흥시 조남동 701,,4,,,37.37902911,126.8592649,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,조남동,목감동-23,조남동 660(동서로 교통섬),경기도 시흥시 목감남서로 38,경기도 시흥시 조남동 660,,4,,,37.37580919,126.8477744,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,조남동,목감동-24,목감동 202-33(슈퍼 앞),,경기도 시흥시 목감동 202-33,,4,,,37.38818876,126.8616445,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,조남동,목감동-25,목감동 392-2(목감치안센터 앞),,경기도 시흥시 목감동 392-2,,4,,,37.38836731,126.8614724,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕본동,정왕본동-11,마유로 416(봉평 막국수 앞),경기도 시흥시 마유로 416,경기도 시흥시 정왕동 2327-1,,4,,,37.35159486,126.7412785,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕본동,정왕본동-12,"정왕동 643-11 (사거리 교통섬, 생금초 인근)",,경기도 시흥시 정왕동 643-11,,4,,,37.35602939,126.7507652,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕본동,정왕본동-13,정왕동 644-6 (생금마을식당 삼거리),,경기도 시흥시 정왕동 644-8,,4,,,37.35552616,126.7500398,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕본동,정왕본동-15,마유로 411 (SM갤러리 앞),경기도 시흥시 마유로 411,경기도 시흥시 정왕동 876-311,,3,,,37.35136581,126.7400746,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕1동,정왕1동-8,정왕동 1622(시흥 식자재 마트),경기도 시흥시 평안상가1길 1,경기도 시흥시 정왕동 1622,,4,,,37.33887449,126.7483181,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕1동,정왕1동-10,정왕동 1790 (영남6차),,경기도 시흥시 정왕동 1790,,4,,,37.34257175,126.7384044,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕2동,정왕2동-8,정왕동 1394(정왕신길로 141),,경기도 시흥시 정왕동 1394,,5,,,37.35301568,126.735092,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕3동,정왕3동-7,정왕동 1857-7,경기도 시흥시 옥구상가1길 17,경기도 시흥시 정왕동 1857-7,,4,,,37.35345119,126.7219464,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕3동,정왕3동-8,정왕동 1863,,경기도 시흥시 정왕동 1863,,4,,,37.35426539,126.7205781,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕3동,정왕3동-10,정왕동 1867-3,,경기도 시흥시 정왕동 1867-3,,4,,,37.35521956,126.7263411,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕3동,정왕3동-11,정왕동 1866-4,경기도 시흥시 옥구천서로373번길 18,경기도 시흥시 정왕동 1866-4,,4,,,37.35718119,126.7260935,,,시흥시청 건설행정과,031-310-2439,2021-06-29
2021,시흥시,정왕3동,정왕3동-13,정왕동 1867-2(서해초),경기도 시흥시 정왕대로53번길 14,경기도 시흥시 정왕동 1867-2,,4,,,37.35612547,126.7251181,,,시흥시청 건설행정과,031-310-2439,2021-06-29
