ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
2019-09-16,¿¬ÃµÃ»»ê(652),X,28.5,29.4,20.9,15.3,79,X, ,X,³·À½
2019-09-16,¾ç¾ç(670),X,26.4,24,19.2,15.9,92,X, ,X,³·À½
2019-09-16,¹«¾È(699),X,29.3,27.5,22.9,20,87,X, ,X,³·À½
2019-09-16,¹«ÁÖ(701),X,29.7,28.6,21.8,16.9,86,X, ,X,³·À½
2019-09-16,ÀÍ»ê(702),X,30.1,29.2,23.8,19.3,84,X, ,X,³·À½
2019-09-16,Áø¾È(703),X,,,,,,X, ,X,³·À½
2019-09-16,´ã¾ç(706),X,31.2,30.1,23.4,19.1,87,X, ,X,³·À½
2019-09-16,±¸·Ê(709),X,30.5,29.5,24.1,20.3,84,X, ,X,³·À½
2019-09-16,³ªÁÖ(710),X,30.2,29.2,23.5,20.2,86,X, ,X,³·À½
2019-09-16,¼øÃµ½Ã(712),X,31.1,29.8,25,21.9,80,X, ,X,³·À½
2019-09-16,±¤¾çÀ¾(713),X,31.2,30.3,24.7,20.8,82,X, ,X,³·À½
2019-09-16,Àå¼º(730),X,29.3,28.6,22.9,19.2,85,X, ,X,³·À½
2019-09-16,¿µ¾Ï(731),X,30.6,29.8,24,21,86,X, ,X,³·À½
2019-09-16,º¸¼º(732),X,30,28.6,22.7,19.2,88,X, ,X,³·À½
2019-09-16,¿ÏÁÖ(734),X,29.7,29.1,22.7,17.7,82,X, ,X,³·À½
2019-09-16,±èÁ¦(737),X,30.2,28.5,23.7,20.3,80,X, ,X,³·À½
2019-09-16,È­¼ø(741),X,29.2,29.3,23.8,20.7,73,X, ,X,³·À½
2019-09-16,ÇÔÆò(754),X,30.6,29,23.5,19.6,83,X, ,X,³·À½
2019-09-16,°î¼º(768),X,30.2,30,23.3,18.3,77,X, ,X,³·À½
2019-09-16,¾ÐÇØµµ(789),X,30.6,28.5,23.8,21.2,87,X, ,X,³·À½
2019-09-16,¿µ¾ç(801),X,26.3,26.5,18.6,13,74,X, ,X,³·À½
2019-09-16,¼ºÁÖ(810),X,27.9,28.3,21.7,16.9,71,X, ,X,³·À½
2019-09-16,°í·É(812),X,28,27.9,21.6,16,77,X, ,X,³·À½
2019-09-16,Ã»µµ(813),X,28,27.5,20.7,15.5,73,X, ,X,³·À½
2019-09-16,¿¹Ãµ(815),X,28.8,27.7,20.6,15,86,X, ,X,³·À½
2019-09-16,±èÃµ(822),X,28.6,28,21.1,15.8,81,X, ,X,³·À½
2019-09-16,±ºÀ§(823),X,29,28.9,21.3,14.7,74,X, ,X,³·À½
2019-09-16,Ä¥°î(825),X,28.6,28.8,21.9,16.9,76,X, ,X,³·À½
2019-09-16,°æ»ê(827),X,27.9,27.8,21.3,17.2,68,X, ,X,³·À½
2019-09-16,»ïÃ´(876),X,24.8,24,19.3,16.2,69,X, ,X,³·À½
2019-09-16,¼ÓÃÊ(90),X,26,24.1,19.6,15.8,79,X, ,X,³·À½
2019-09-16,»ïÃµÆ÷(907),X,29.1,28.4,23.5,19.7,77,X, ,X,³·À½
2019-09-16,°í¼º(918),X,29.8,28.6,22.9,17.8,80,X, ,X,³·À½
2019-09-16,Ã¢³ç(919),X,29.2,28.5,22.3,18.4,71,X, ,X,³·À½
2019-09-16,ÇÔ¾È(920),X,30,30.3,22.9,16.2,67,X, ,X,³·À½
2019-09-16,ºÏÃáÃµ(93),X,27.8,29.1,21,14.2,71.4,X, ,X,º¸Åë
2019-09-16,ÇÏµ¿(932),X,30,29.4,23.8,19.8,77,X, ,X,³·À½
2019-09-16,Ã¶¿ø(95),X,27.7,28.5,20.8,14.7,76,X, ,X,³·À½
2019-09-16,µ¿µÎÃµ(98),X,28.4,28.7,22,16.3,73.3,X, ,X,³·À½
2019-09-16,ÆÄÁÖ(99),X,28.9,29.2,21.6,16.3,77.4,X, ,X,³·À½
2019-09-17,ºÏ°­¸ª(104),X,24.9,23.3,19.6,14.7,79.4,X, ,X,³ôÀ½
2019-09-17,µ¿ÇØ(106),X,24.4,22.5,19,14.3,82.4,X, ,X,³·À½
2019-09-17,¼­¿ï(108),X,27.2,29,23.5,18,41.6,X, ,X,³ôÀ½
2019-09-17,ÀÎÃµ(112),X,26.9,28.1,23.9,19.8,49,X, ,X,³ôÀ½
2019-09-17,¿øÁÖ(114),X,26.5,28,20.9,13.6,57.8,X, ,X,³·À½
2019-09-17,¿ï¸ªµµ(115),X,23.3,22.6,20.1,18.4,57.8,X, ,X,³·À½
2019-09-17,¼ö¿ø(119),X,28.1,29.4,22.9,16.6,58.3,X, ,X,³·À½
2019-09-17,¿µ¿ù(121),X,27.5,28.3,19.6,11.6,72.6,X, ,X,³·À½
2019-09-17,ÃæÁÖ(127),X,27.4,28.1,21,13.8,65.1,X, ,X,³·À½
2019-09-17,¼­»ê(129),X,27.8,29.3,22.6,16.3,59.8,X, ,X,³ôÀ½
2019-09-17,¿ïÁø(130),X,26.6,25.9,20.6,16.5,76.6,X, ,X,³·À½
2019-09-17,Ã»ÁÖ(131),X,27.7,29.2,23.5,17.5,53.6,X, ,X,³ôÀ½
2019-09-17,´ëÀü(133),X,28.1,28.5,23,17.2,65.4,X, ,X,¸Å¿ì³ôÀ½
2019-09-17,ÃßÇ³·É(135),X,25.3,25.5,18.8,11.8,69.3,X, ,X,³·À½
2019-09-17,¾Èµ¿(136),X,26.5,27.5,20.2,11.8,65.3,X, ,X,³ôÀ½
2019-09-17,»óÁÖ(137),X,27.5,27.3,20.1,13.1,76.6,X, ,X,³·À½
2019-09-17,Æ÷Ç×(138),X,27.2,25.5,22.4,19.7,74.6,X, ,X,³·À½
2019-09-17,±º»ê(140),X,27.8,29.1,22.9,18.9,63.8,X, ,X,³·À½
2019-09-17,´ë±¸(143),X,26.2,26.7,21,15.3,65.4,X, ,X,³ôÀ½
2019-09-17,ÀüÁÖ(146),X,28.8,29.4,22.9,17.1,69.4,X, ,X,³ôÀ½
2019-09-17,¿ï»ê(152),X,26.1,25.8,21.7,17.9,70.9,X, ,X,³ôÀ½
2019-09-17,Ã¢¿ø(155),X,27.3,28.1,22.8,17.5,56,X, ,X,¸Å¿ì³ôÀ½
2019-09-17,±¤ÁÖ(156),X,27.9,29.5,23.7,19,56.9,X, ,X,³ôÀ½
2019-09-17,ºÎ»ê(159),X,27.4,28.1,22.9,19.6,60.3,X, ,X,¸Å¿ì³ôÀ½
2019-09-17,Åë¿µ(162),X,28.5,28.9,23,18.5,60.1,X, ,X,³·À½
2019-09-17,¸ñÆ÷(165),X,28,28.3,23.8,20.5,70.1,X, ,X,¸Å¿ì³ôÀ½
2019-09-17,¿©¼ö(168),X,27.4,26.8,23.5,21.2,58.4,X, ,X,³·À½
2019-09-17,Èæ»êµµ(169),X,28.3,26.6,21.5,19.1,88.3,X, ,X,³·À½
2019-09-17,¿Ïµµ(170),X,28,27.7,22.8,18.2,72.5,X, ,X,³·À½
2019-09-17,°íÃ¢(172),X,28.2,29.4,21.9,15.9,73.6,X, ,X,³·À½
2019-09-17,Á¦ÁÖ(184),X,27,25.8,23.8,22,67.3,X, ,X,³ôÀ½
2019-09-17,ÁøÁÖ(192),X,28,28.2,20.8,14.1,69.4,X, ,X,³·À½
2019-09-17,¾çÆò(202),X,26.3,28.1,20.9,12.9,61.5,X, ,X,³·À½
2019-09-17,ÀÌÃµ(203),X,28.1,29.2,20.6,12,66.3,X, ,X,³·À½
2019-09-17,ÀÎÁ¦(211),X,26.7,27.3,18.4,10.7,73.5,X, ,X,³·À½
2019-09-17,È«Ãµ(212),X,27.4,28.3,19.9,11.7,70,X, ,X,³·À½
2019-09-17,ÅÂ¹é(216),X,23.5,22.8,16.1,9.7,82.6,X, ,X,³·À½
2019-09-17,Á¤¼±±º(217),X,26,27.2,18.5,11.2,69.6,X, ,X,³·À½
2019-09-17,Á¦Ãµ(221),X,27.4,29.1,19.6,10.2,66.8,X, ,X,³·À½
2019-09-17,º¸Àº(226),X,26.4,26.7,20,12,73.4,X, ,X,³·À½
2019-09-17,Ãµ¾È(232),X,26.5,27.7,19.8,11.9,69.3,X, ,X,³·À½
2019-09-17,º¸·É(235),X,27.7,29.3,22.8,17.7,58.8,X, ,X,³·À½
2019-09-17,ºÎ¿©(236),X,28,30,22.3,16.8,63.6,X, ,X,³·À½
2019-09-17,±Ý»ê(238),X,26.6,27.9,20,13,68.3,X, ,X,³·À½
2019-09-17,¼¼Á¾(239),X,26.8,27.8,22.2,16.3,64,X, ,X,³ôÀ½
2019-09-17,ºÎ¾È(243),X,28,29.4,22.5,16.7,67.1,X, ,X,³·À½
2019-09-17,ÀÓ½Ç(244),X,27.9,29.6,20.4,12.7,68.5,X, ,X,³·À½
2019-09-17,Á¤À¾(245),X,27.9,28.5,21.7,16.1,66.9,X, ,X,³·À½
2019-09-17,³²¿ø(247),X,27.3,28.5,21.9,16.4,57.8,X, ,X,³·À½
2019-09-17,Àå¼ö(248),X,25.7,27.5,18.2,10.7,67.9,X, ,X,³·À½
2019-09-17,¿µ±¤±º(252),X,28.7,29,22,17,76.8,X, ,X,³·À½
2019-09-17,±èÇØ½Ã(253),X,29,30.6,23.5,18.5,59.9,X, ,X,³·À½
2019-09-17,¼øÃ¢±º(254),X,28.4,30.7,21.3,14.4,68.3,X, ,X,³·À½
2019-09-17,¾ç»ê½Ã(257),X,28.1,29.1,23.3,20,64.8,X, ,X,³·À½
2019-09-17,°­Áø±º(259),X,28.2,29.2,22.3,16.9,71.6,X, ,X,³·À½
2019-09-17,ÀåÈï(260),X,28.5,28.6,21.7,16.6,79.3,X, ,X,³·À½
2019-09-17,ÇØ³²(261),X,28.5,29,21.3,15.4,79.6,X, ,X,³·À½
2019-09-17,°íÈï(262),X,27.4,27.7,21,14.6,75.9,X, ,X,³·À½
2019-09-17,ÀÇ·É±º(263),X,28,27.7,20.4,14.5,73.8,X, ,X,³·À½
2019-09-17,ÇÔ¾ç±º(264),X,27.7,27.4,19.6,14.3,84.3,X, ,X,³·À½
2019-09-17,Áøµµ±ºASOS(268),X,27.5,28.5,22.3,18.3,76.8,X, ,X,³·À½
2019-09-17,ºÀÈ­(271),X,24.4,25.2,17.9,8.6,69.4,X, ,X,³·À½
2019-09-17,¿µÁÖ(272),X,27.1,28.1,18.9,11.1,65.6,X, ,X,³·À½
2019-09-17,¹®°æ(273),X,27.1,27.3,19.5,12.1,74.5,X, ,X,³·À½
2019-09-17,Ã»¼Û±º(276),X,26.3,25.6,17.5,10.8,85.3,X, ,X,³·À½
2019-09-17,¿µ´ö(277),X,27.9,27.4,21,16.6,75.3,X, ,X,³·À½
2019-09-17,ÀÇ¼º(278),X,27.1,29.3,19.8,11.6,65.6,X, ,X,³·À½
2019-09-17,±¸¹Ì(279),X,28.2,28.3,20.9,14.7,80.6,X, ,X,³·À½
2019-09-17,¿µÃµ(281),X,26.2,26.9,19.8,13.4,69.5,X, ,X,³·À½
2019-09-17,°æÁÖ½Ã(283),X,27.2,26.8,20.8,15.4,77.1,X, ,X,³·À½
2019-09-17,°ÅÃ¢(284),X,26.2,26.5,18.8,13.4,78.1,X, ,X,³·À½
2019-09-17,ÇÕÃµ(285),X,26.9,27.8,19.8,13.9,70.6,X, ,X,³·À½
2019-09-17,¹Ð¾ç(288),X,26.7,28.1,22.7,17.3,54.3,X, ,X,³·À½
2019-09-17,»êÃ»(289),X,27.3,27.5,20.1,15,75.1,X, ,X,³·À½
2019-09-17,°ÅÁ¦(294),X,29.6,29.4,22.3,17.1,73,X, ,X,³·À½
2019-09-17,³²ÇØ(295),X,28.5,28.5,22.4,17.5,66.3,X, ,X,³·À½
2019-09-17,ºÎÃµ(433),X,,29.2,23.3,18.3,,X, ,X,³·À½
2019-09-17,¾È¾ç(434),X,,28.5,23.8,19.1,,X, ,X,³·À½
2019-09-17,±¤¸í(437),X,,29.5,25.1,20.5,,X, ,X,³·À½
2019-09-17,±ºÆ÷(438),X,,29.9,23.9,18.8,,X, ,X,³·À½
2019-09-17,±èÆ÷(441),X,,26.9,21.5,15.7,,X, ,X,³·À½
2019-09-17,ÇÏ³²(444),X,,,,,,X, ,X,³·À½
2019-09-17,ÀÇ¿Õ(445),X,,27,20.3,13.6,,X, ,X,³·À½
2019-09-17,Æ÷Ãµ(504),X,26.4,28.3,19.9,12,62,X, ,X,³·À½
2019-09-17,°¡ÆòÁ¶Á¾(505),X,,27.9,18.6,10.2,,X, ,X,³·À½
2019-09-17,¾È¼º(516),X,28,29.2,22.1,15.9,61,X, ,X,³·À½
2019-09-17,°£¼º(517),X,26.1,24.1,19.6,14.5,86,X, ,X,³·À½
2019-09-17,ÆòÃ¢(526),X,26,27.1,18.2,9.6,72,X, ,X,³·À½
2019-09-17,ÀÇÁ¤ºÎ(532),X,27.5,27.8,20.7,13.2,71,X, ,X,³·À½
2019-09-17,È¾¼º(536),X,27.3,27.7,19.8,11.8,71,X, ,X,³·À½
2019-09-17,°í¾ç(540),X,28.2,29.8,21.6,13.5,57,X, ,X,³·À½
2019-09-17,³²¾çÁÖ(541),X,26.4,27.9,21.6,14,58,X, ,X,³·À½
2019-09-17,¾È»ê(545),X,27.9,29.1,20.4,11.4,72,X, ,X,³·À½
2019-09-17,°æ±â±¤ÁÖ(546),X,26.1,27,20.1,12.2,63,X, ,X,³·À½
2019-09-17,¿©ÁÖ(548),X,26.7,26.8,20.1,13.1,67,X, ,X,³·À½
2019-09-17,¿ëÀÎ(549),X,26.1,26.9,19.9,12.2,64,X, ,X,³·À½
2019-09-17,¿À»ê(550),X,26.1,28.6,22.5,14.9,47,X, ,X,³·À½
2019-09-17,ÆòÅÃ(551),X,28.3,29.1,23,16.8,56,X, ,X,³·À½
2019-09-17,È­Ãµ(555),X,27.8,28.4,19,11.5,80,X, ,X,³·À½
2019-09-17,¾ç±¸(556),X,26.6,27.4,18,10.5,76,X, ,X,³·À½
2019-09-17,½ÃÈï(565),X,28.1,30.6,22.6,14.3,62,X, ,X,³·À½
2019-09-17,±¸¸®(569),X,27.1,28.6,22.8,17.2,52,X, ,X,³·À½
2019-09-17,È­¼º(571),X,27.4,29.9,23.2,15.4,49,X, ,X,³·À½
2019-09-17,¼º³²(572),X,26.6,28.2,21.3,13.9,60,X, ,X,³ôÀ½
2019-09-17,°úÃµ(590),X,27.5,28.2,20.9,13.1,67,X, ,X,³·À½
2019-09-17,¾çÁÖ(598),X,27.7,28.8,20.1,12.4,73,X, ,X,³·À½
2019-09-17,´Ü¾ç(601),X,28.2,28.6,20.1,12.5,79,X, ,X,³·À½
2019-09-17,ÁøÃµ(602),X,27.4,29.5,20.7,13,57,X, ,X,³·À½
2019-09-17,±«»ê(603),X,27.9,29,19.9,11.8,75,X, ,X,³·À½
2019-09-17,¿ÁÃµ(604),X,27.4,28.2,20.6,13.3,73,X, ,X,³·À½
2019-09-17,È«ºÏ(608),X,26.7,27.8,21,14.8,70,X, ,X,³·À½
2019-09-17,°øÁÖ(612),X,27.1,28.5,21.2,14,65,X, ,X,³·À½
2019-09-17,¼­Ãµ(614),X,28.9,30.9,23,17.1,66,X, ,X,³·À½
2019-09-17,³í»ê(615),X,28.4,29.9,22.4,15.1,66,X, ,X,³·À½
2019-09-17,´çÁø(616),X,28.4,28.2,21.2,14.4,80,X, ,X,³·À½
2019-09-17,Ã»¾ç(618),X,27.7,28.6,19.9,13.3,81,X, ,X,³·À½
2019-09-17,À½¼º(619),X,26.9,27.4,19.2,11.8,76,X, ,X,³·À½
2019-09-17,ÁõÆò(623),X,27.5,28.5,21.5,14,64,X, ,X,³·À½
2019-09-17,ÅÂ¾È(627),X,28,28.8,23.4,16.8,57,X, ,X,³·À½
2019-09-17,¿¹»ê(628),X,28.1,28.7,22.1,15.2,72,X, ,X,³·À½
2019-09-17,¾Æ»ê(634),X,27.8,29.6,22.4,15,53,X, ,X,³·À½
2019-09-17,°è·æ(636),X,26.4,27.8,19.6,12,68,X, ,X,³·À½
2019-09-17,¿¬ÃµÃ»»ê(652),X,27.4,27.5,19.6,12.4,77,X, ,X,³·À½
2019-09-17,¾ç¾ç(670),X,27,23.9,19.7,14.7,95,X, ,X,³·À½
2019-09-17,¹«¾È(699),X,28.2,29.1,22.3,17.4,75,X, ,X,³·À½
2019-09-17,¹«ÁÖ(701),X,27.8,27.6,19.2,11.4,80,X, ,X,³·À½
2019-09-17,ÀÍ»ê(702),X,29.6,30.6,22.1,14.6,74,X, ,X,³·À½
2019-09-17,Áø¾È(703),X,,,,,,X, ,X,³·À½
2019-09-17,´ã¾ç(706),X,29.2,29.5,21.9,16,75,X, ,X,³·À½
2019-09-17,±¸·Ê(709),X,28.7,29.8,21.3,16.8,77,X, ,X,³·À½
2019-09-17,³ªÁÖ(710),X,28.3,28.9,21.8,16.1,75,X, ,X,³·À½
2019-09-17,¼øÃµ½Ã(712),X,29.4,29.9,23.4,17.8,70,X, ,X,³·À½
2019-09-17,±¤¾çÀ¾(713),X,29.1,29.7,22.3,15.3,71,X, ,X,³·À½
2019-09-17,Àå¼º(730),X,27.6,28.8,21.1,15.7,71,X, ,X,³·À½
2019-09-17,¿µ¾Ï(731),X,28.9,29.5,21.7,16.3,79,X, ,X,³·À½
2019-09-17,º¸¼º(732),X,28.1,28,20.5,15.4,81,X, ,X,³·À½
2019-09-17,¿ÏÁÖ(734),X,28.8,28.9,20.7,13.9,74,X, ,X,³·À½
2019-09-17,±èÁ¦(737),X,28.3,28.8,22.4,17.2,69,X, ,X,³·À½
2019-09-17,È­¼ø(741),X,28.1,29.7,22.2,16.6,62,X, ,X,³·À½
2019-09-17,ÇÔÆò(754),X,29.2,30.2,22.8,16.9,70,X, ,X,³·À½
2019-09-17,°î¼º(768),X,28.1,29.2,20.3,14,70,X, ,X,³·À½
2019-09-17,¾ÐÇØµµ(789),X,29.1,29,23.1,18.2,82,X, ,X,³·À½
2019-09-17,¿µ¾ç(801),X,26.2,26.2,18.2,10.8,80,X, ,X,³·À½
2019-09-17,¼ºÁÖ(810),X,27.1,28.2,20.2,13.8,70,X, ,X,³·À½
2019-09-17,°í·É(812),X,26.5,27.5,19,12.8,77,X, ,X,³·À½
2019-09-17,Ã»µµ(813),X,26.6,26.9,19.8,13.7,70,X, ,X,³·À½
2019-09-17,¿¹Ãµ(815),X,27.6,27.2,19.5,11.2,81,X, ,X,³·À½
2019-09-17,±èÃµ(822),X,27.8,27.6,19.1,11.8,82,X, ,X,³·À½
2019-09-17,±ºÀ§(823),X,27.5,28.4,19.7,11.4,72,X, ,X,³·À½
2019-09-17,Ä¥°î(825),X,28,28.3,20.5,14.4,76,X, ,X,³·À½
2019-09-17,°æ»ê(827),X,26.5,26.7,20.3,14.5,68,X, ,X,³·À½
2019-09-17,»ïÃ´(876),X,25.8,24.2,20.1,15.4,76,X, ,X,³·À½
2019-09-17,¼ÓÃÊ(90),X,26,24.3,20.3,16.1,78.6,X, ,X,³·À½
2019-09-17,»ïÃµÆ÷(907),X,27.9,27.9,22.7,18.1,61,X, ,X,³·À½
2019-09-17,°í¼º(918),X,28,28.1,21.1,15.7,70,X, ,X,³·À½
2019-09-17,Ã¢³ç(919),X,27.7,27.7,21.3,15.6,71,X, ,X,³·À½
2019-09-17,ÇÔ¾È(920),X,28.6,30.2,20.6,13.2,67,X, ,X,³·À½
2019-09-17,ºÏÃáÃµ(93),X,26.9,27.4,19.6,11.6,76,X, ,X,³ôÀ½
2019-09-17,ÇÏµ¿(932),X,27.9,28.1,21.8,14.8,70,X, ,X,³·À½
2019-09-17,Ã¶¿ø(95),X,26.3,26.5,19,11.2,78.8,X, ,X,³·À½
2019-09-17,µ¿µÎÃµ(98),X,26.5,27.2,20.4,13.3,70.3,X, ,X,³·À½
2019-09-17,ÆÄÁÖ(99),X,26.9,26.9,20,14.5,76.5,X, ,X,³·À½
2019-09-18,ºÏ°­¸ª(104),X,25.5,26.5,19.8,15.9,70.1,X, ,X,³ôÀ½
2019-09-18,µ¿ÇØ(106),X,26.2,26.4,20.1,17.1,70.8,X, ,X,³·À½
2019-09-18,¼­¿ï(108),X,24.5,25.4,21,16,46,X, ,X,³ôÀ½
2019-09-18,ÀÎÃµ(112),X,23.9,23.5,20.5,15.9,49.8,X, ,X,³ôÀ½
2019-09-18,¿øÁÖ(114),X,25.5,26.9,21.1,16.2,55.3,X, ,X,³·À½
2019-09-18,¿ï¸ªµµ(115),X,25.9,25.5,20.1,16.8,58.5,X, ,X,³·À½
2019-09-18,¼ö¿ø(119),X,26.3,26.1,20.7,14.8,60.6,X, ,X,³·À½
2019-09-18,¿µ¿ù(121),X,26.5,28.2,20.6,15.2,67,X, ,X,³·À½
2019-09-18,ÃæÁÖ(127),X,26.9,27.7,20.5,13.7,66,X, ,X,³·À½
2019-09-18,¼­»ê(129),X,26.1,25.2,20.4,15.4,60.3,X, ,X,³ôÀ½
2019-09-18,¿ïÁø(130),X,26.8,26.7,21.6,16.9,68.5,X, ,X,³·À½
2019-09-18,Ã»ÁÖ(131),X,27,28.2,22.4,17.7,52.9,X, ,X,³ôÀ½
2019-09-18,´ëÀü(133),X,27.6,28.7,21.9,15.6,60.1,X, ,X,³ôÀ½
2019-09-18,ÃßÇ³·É(135),X,25.7,27,19.8,12.9,58.4,X, ,X,³·À½
2019-09-18,¾Èµ¿(136),X,27.2,29.1,21.7,16.1,62.1,X, ,X,³ôÀ½
2019-09-18,»óÁÖ(137),X,28,29.5,21.6,16.1,63.1,X, ,X,³·À½
2019-09-18,Æ÷Ç×(138),X,28.2,28.6,22.8,18.1,68.4,X, ,X,³·À½
2019-09-18,±º»ê(140),X,27.8,26.9,20.7,14.7,68.9,X, ,X,³·À½
2019-09-18,´ë±¸(143),X,27.6,29.6,22.5,16.6,61.6,X, ,X,³ôÀ½
2019-09-18,ÀüÁÖ(146),X,29,28.6,21.6,16.5,68.4,X, ,X,³ôÀ½
2019-09-18,¿ï»ê(152),X,27.3,28.6,21.7,16.5,72,X, ,X,³ôÀ½
2019-09-18,Ã¢¿ø(155),X,27.5,29.5,22.5,17.2,57.8,X, ,X,³ôÀ½
2019-09-18,±¤ÁÖ(156),X,27.7,28.3,22.2,17.3,60.5,X, ,X,³ôÀ½
2019-09-18,ºÎ»ê(159),X,28.2,28.2,22.9,19.6,60,X, ,X,³ôÀ½
2019-09-18,Åë¿µ(162),X,29.4,30.8,23.4,17.8,60.5,X, ,X,³·À½
2019-09-18,¸ñÆ÷(165),X,27.2,26.2,21.6,17.5,71.8,X, ,X,¸Å¿ì³ôÀ½
2019-09-18,¿©¼ö(168),X,28.9,29,23.5,20.1,65.3,X, ,X,³·À½
2019-09-18,Èæ»êµµ(169),X,25.7,23.7,19.9,17,78.4,X, ,X,³·À½
2019-09-18,¿Ïµµ(170),X,28.6,28.4,21.9,17.9,65.4,X, ,X,³·À½
2019-09-18,°íÃ¢(172),X,27.4,27,20,14.5,75.8,X, ,X,³·À½
2019-09-18,Á¦ÁÖ(184),X,28.8,27.6,23.3,20.6,69.9,X, ,X,¸Å¿ì³ôÀ½
2019-09-18,ÁøÁÖ(192),X,28.6,30.3,21.1,14.5,67.4,X, ,X,³·À½
2019-09-18,¾çÆò(202),X,25.5,27.5,21.1,15,56.9,X, ,X,³·À½
2019-09-18,ÀÌÃµ(203),X,26.7,28.1,20.8,13.7,61.5,X, ,X,³·À½
2019-09-18,ÀÎÁ¦(211),X,25,26.7,18.3,12.1,68.1,X, ,X,³·À½
2019-09-18,È«Ãµ(212),X,26,27.7,20,14.2,68.5,X, ,X,³·À½
2019-09-18,ÅÂ¹é(216),X,23.6,24.9,17.4,13.1,75.3,X, ,X,³·À½
2019-09-18,Á¤¼±±º(217),X,25.9,28.4,19.3,14.2,68.5,X, ,X,³·À½
2019-09-18,Á¦Ãµ(221),X,26.2,28.7,19.7,13.2,66.1,X, ,X,³·À½
2019-09-18,º¸Àº(226),X,27.4,28.6,19.9,11.6,66.6,X, ,X,³·À½
2019-09-18,Ãµ¾È(232),X,25.5,25.5,18.7,11.2,66.4,X, ,X,³·À½
2019-09-18,º¸·É(235),X,27,26.7,20.6,15.1,61.9,X, ,X,³·À½
2019-09-18,ºÎ¿©(236),X,27.7,28.4,20.4,12,67.1,X, ,X,³·À½
2019-09-18,±Ý»ê(238),X,26.8,28.5,19.6,11.4,64,X, ,X,³·À½
2019-09-18,¼¼Á¾(239),X,26.8,27.9,20.7,14.5,58.1,X, ,X,³ôÀ½
2019-09-18,ºÎ¾È(243),X,27.5,27.2,20.7,13.6,69.1,X, ,X,³·À½
2019-09-18,ÀÓ½Ç(244),X,26.6,27.2,19.6,12.2,68,X, ,X,³·À½
2019-09-18,Á¤À¾(245),X,27.1,27,20.1,13.3,68.5,X, ,X,³·À½
2019-09-18,³²¿ø(247),X,26.8,28.3,20.8,14.9,65.4,X, ,X,³·À½
2019-09-18,Àå¼ö(248),X,26,26.7,18.2,11.3,70.6,X, ,X,³·À½
2019-09-18,¿µ±¤±º(252),X,27.1,25.9,20,13.8,76.9,X, ,X,³·À½
2019-09-18,±èÇØ½Ã(253),X,29.2,31.5,22.7,17.3,64.4,X, ,X,³·À½
2019-09-18,¼øÃ¢±º(254),X,26.9,27.5,20.4,13.7,67.5,X, ,X,³·À½
2019-09-18,¾ç»ê½Ã(257),X,29.6,31.7,23.3,16.6,65.5,X, ,X,³·À½
2019-09-18,°­Áø±º(259),X,28,28.7,20.9,16.2,65.9,X, ,X,³·À½
2019-09-18,ÀåÈï(260),X,28.2,28.6,21.2,15.8,69.1,X, ,X,³·À½
2019-09-18,ÇØ³²(261),X,28.2,27.7,20.3,14.7,74.6,X, ,X,³·À½
2019-09-18,°íÈï(262),X,27.8,29.2,21.1,15.3,70.6,X, ,X,³·À½
2019-09-18,ÀÇ·É±º(263),X,28.4,29.8,20.1,14.2,72.9,X, ,X,³·À½
2019-09-18,ÇÔ¾ç±º(264),X,27.8,28.7,19.8,13.5,78.9,X, ,X,³·À½
2019-09-18,Áøµµ±ºASOS(268),X,26.8,25.1,21.2,17.5,73,X, ,X,³·À½
2019-09-18,ºÀÈ­(271),X,25.7,27.9,19.1,12.9,71.1,X, ,X,³·À½
2019-09-18,¿µÁÖ(272),X,25.9,27.5,19.8,14.8,64.8,X, ,X,³·À½
2019-09-18,¹®°æ(273),X,27,28.9,21.2,15.1,64.4,X, ,X,³·À½
2019-09-18,Ã»¼Û±º(276),X,27.6,28,19.2,14.3,81.3,X, ,X,³·À½
2019-09-18,¿µ´ö(277),X,29,30.1,22,16.9,68.1,X, ,X,³·À½
2019-09-18,ÀÇ¼º(278),X,28,30.6,21.2,15.9,64.4,X, ,X,³·À½
2019-09-18,±¸¹Ì(279),X,28.4,29.3,22,16.9,66.3,X, ,X,³·À½
2019-09-18,¿µÃµ(281),X,28.1,30.2,20.9,14.3,67.3,X, ,X,³·À½
2019-09-18,°æÁÖ½Ã(283),X,29.9,30.7,21.4,14.2,74.6,X, ,X,³·À½
2019-09-18,°ÅÃ¢(284),X,27.2,28.2,19.1,13.4,71.1,X, ,X,³·À½
2019-09-18,ÇÕÃµ(285),X,28.2,30.2,20.3,14.3,65.9,X, ,X,³·À½
2019-09-18,¹Ð¾ç(288),X,27.2,30,21.9,14.8,64.9,X, ,X,³·À½
2019-09-18,»êÃ»(289),X,27.7,29.5,20.7,14.5,68.6,X, ,X,³·À½
